project_id,three_A_date,three_A_notification,three_A_notification_normalized,three_D_date,three_D_notification,three_D_notification_normalized,days_3A_to_3D,delay_over_365d,match_method,geography_verified,research_label,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha,land_available_ratio
51523,2021-12-14,5189,5189,2023-07-07,2511,2511,570,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51523,Rehabilitation & Upgradation of intermediate lane flexible pavement to 2- lane with paved shoulders Rigid pavement on Pachore - Shujalpur Road from km 2+700 to km 33+000 on Pachore to Shujalpur section of newly declared NH-752-C in the State of Madhya Pradesh on EPC Mode Under NH (O) रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ इंटरमीडिएट लेन फिलेक्सिबल पेवमेंट टू 2- लेन विथ पेवड शोल्डर्स रिजिड पेवमेंट ऑन पचौर - शुजालपुर रोड फ्रम कि.मी. 2.700 टू कि.मी. 33.000 ऑन पचौर - शुजालपुर सेक्शन ऑफ़ न्यूलि डिक्लेयरड NH-752-C इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51523,414.891,192.105,222.786,4.748,0.46302522831297854
51523,2022-04-11,1751,1751,2024-01-17,240,240,646,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51523,Rehabilitation & Upgradation of intermediate lane flexible pavement to 2- lane with paved shoulders Rigid pavement on Pachore - Shujalpur Road from km 2+700 to km 33+000 on Pachore to Shujalpur section of newly declared NH-752-C in the State of Madhya Pradesh on EPC Mode Under NH (O) रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ इंटरमीडिएट लेन फिलेक्सिबल पेवमेंट टू 2- लेन विथ पेवड शोल्डर्स रिजिड पेवमेंट ऑन पचौर - शुजालपुर रोड फ्रम कि.मी. 2.700 टू कि.मी. 33.000 ऑन पचौर - शुजालपुर सेक्शन ऑफ़ न्यूलि डिक्लेयरड NH-752-C इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51523,414.891,192.105,222.786,4.748,0.46302522831297854
51523,2023-01-25,S.O.427(E),SO427E,2024-07-10,2691,2691,532,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51523,Rehabilitation & Upgradation of intermediate lane flexible pavement to 2- lane with paved shoulders Rigid pavement on Pachore - Shujalpur Road from km 2+700 to km 33+000 on Pachore to Shujalpur section of newly declared NH-752-C in the State of Madhya Pradesh on EPC Mode Under NH (O) रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ इंटरमीडिएट लेन फिलेक्सिबल पेवमेंट टू 2- लेन विथ पेवड शोल्डर्स रिजिड पेवमेंट ऑन पचौर - शुजालपुर रोड फ्रम कि.मी. 2.700 टू कि.मी. 33.000 ऑन पचौर - शुजालपुर सेक्शन ऑफ़ न्यूलि डिक्लेयरड NH-752-C इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51523,414.891,192.105,222.786,4.748,0.46302522831297854
51523,2023-07-26,3366(E),3366E,2024-12-10,4406,4406,503,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51523,Rehabilitation & Upgradation of intermediate lane flexible pavement to 2- lane with paved shoulders Rigid pavement on Pachore - Shujalpur Road from km 2+700 to km 33+000 on Pachore to Shujalpur section of newly declared NH-752-C in the State of Madhya Pradesh on EPC Mode Under NH (O) रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ इंटरमीडिएट लेन फिलेक्सिबल पेवमेंट टू 2- लेन विथ पेवड शोल्डर्स रिजिड पेवमेंट ऑन पचौर - शुजालपुर रोड फ्रम कि.मी. 2.700 टू कि.मी. 33.000 ऑन पचौर - शुजालपुर सेक्शन ऑफ़ न्यूलि डिक्लेयरड NH-752-C इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51523,414.891,192.105,222.786,4.748,0.46302522831297854
51532,2017-04-21,1085,1085,2018-12-21,6271E,6271E,609,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51532,Construction of ROB and its approaches in lieu of existing level crossing No RV-168 (Presently RV-172) at Km 176 on NH-201 (New Km 143 on NH-26) in the district of Kalahandi in the state of Odisha कंस्ट्रक्शन ऊफ रॉब एंड इतस अप्प्रोचेस इन लिएउ ऊफ एक्सिस्टिंग लेवल स्क्रोसिंग नो RV-१६८ (प्रेसेंटली RV-172) ात कम १७६ ो ों NH-२०१ (नई कम १४३ ों NH-26) इन थे डिस्ट्रिक्ट ऑफ़ ऑफ़ कालाहांडी इन थे स्टेट ऑफ़ ऑफ़,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51532,40.0,0.0,40.0,0.7817,0.0
51542,2018-05-25,864,864,2019-09-25,3482,3482,488,1,deduped_nearest_subsequent_3D,False,True,MO/2018/51542,Acquistion of land respect of National Highway No.81 in the state of bihar on the Stretch from Km 48.950 to Km 49. 000 (Village Khushalpur ) km 52 . 000 to 52.040 ( Village Sakraili ) and Km 52. 040 to 53.000 (Village Lalganj Teghra English ) बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 81 के कि0मी0 48.950 से कि0मी0 49. 000 (मौजा खुशहालपुर ) कि0मी0 52 . 000 से 52.040 (सकरैली ) तथा कि0मी0 52. 040 से कि0मी0 53.000 (लालगंज तैघरा ईंगलीश) तक की बाबत भूमि का अर्जन,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51542,4.425,0.0,4.425,0.0101,0.0
51546,2017-10-03,2813,2813,2018-05-31,2192(E),2192E,240,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51546,Construction of ROB and its approaches in lieu of existing level crossing No. RV 71 at Km 435 on NH 217 in the state of Odisha कंस्ट्रक्शन ऑफ़ रॉब एंड इतस अप्प्रोचेस इन लिएउ ऑफ़ एक्सिस्टिंग लेवल क्रासिंग No. रव ७१ ात कम ४३५ ों नह २१७ इन थे स्टेट ऑफ़ ओडिशा,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51546,10.0,0.0,10.0,0.0036,0.0
51546,2023-01-09,121(E),121E,2023-04-06,1668(E),1668E,87,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51546,Construction of ROB and its approaches in lieu of existing level crossing No. RV 71 at Km 435 on NH 217 in the state of Odisha कंस्ट्रक्शन ऑफ़ रॉब एंड इतस अप्प्रोचेस इन लिएउ ऑफ़ एक्सिस्टिंग लेवल क्रासिंग No. रव ७१ ात कम ४३५ ों नह २१७ इन थे स्टेट ऑफ़ ओडिशा,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51546,10.0,0.0,10.0,0.0036,0.0
51551,2013-07-01,1933,1933,2014-06-11,1500,1500,345,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
51551,2014-05-13,1301,1301,2015-03-10,712,712,301,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
51551,2014-06-12,1499,1499,2015-03-10,714,714,271,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
51551,2018-01-05,89,89,2018-09-10,4771(E),4771E,248,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
51551,2018-10-29,5548,5548,2019-03-21,949(E),949E,143,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
51551,2021-05-06,1769,1769,2021-07-26,2936,2936,81,0,deduped_nearest_subsequent_3D,False,True,MO/2018/51551,Acquistion of land National Highway No. 106 (Birpur- Bihpur Section) From Km. 0.00 to Km. 136.00 in the state of bihar.. बिहार राज्य में राष्ट्रीय राजमार्ग संख्या 106 के कि0मी0 0.00 से कि0मी0 136.00 तक ( बीरपुर -बिहपुर खंड ) पर भूमि का अधिग्रहण |,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51551,110.0,67.038,42.962,0.0,0.6094363636363636
52568,2018-12-31,6454 (E),6454E,2019-12-20,4581 (E),4581E,354,0,deduped_nearest_subsequent_3D,False,True,MO/2018/52568,Rehabilitation & Upgrading to 2 lane/ 2 lane with paved shoulder and strengthening of Lalsot Karauli Section of NH -11B (Km. 00+000 to Km.85+000). पेवड़ शोल्डर के साथ 2 लेन / 2 लेन के पुनर्वास और उन्नयन और NH -11 B (KM 00 + 000 से Km.85 + 000) के लालसोट करौली अनुभाग को मजबूत करना,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=52568,130.0,50.0,80.0,0.0,0.38461538461538464
52568,2019-12-30,4713 (E),4713E,2020-12-28,4732-E,4732E,364,0,deduped_nearest_subsequent_3D,False,True,MO/2018/52568,Rehabilitation & Upgrading to 2 lane/ 2 lane with paved shoulder and strengthening of Lalsot Karauli Section of NH -11B (Km. 00+000 to Km.85+000). पेवड़ शोल्डर के साथ 2 लेन / 2 लेन के पुनर्वास और उन्नयन और NH -11 B (KM 00 + 000 से Km.85 + 000) के लालसोट करौली अनुभाग को मजबूत करना,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=52568,130.0,50.0,80.0,0.0,0.38461538461538464
53575,2018-12-29,6376E,6376E,2018-12-29,S.O.6376 E,SO6376E,0,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53575,Widening to 2 lane with paved shoulder from Km 0/000 to 41/055 of NH 63 in the state of Odisha विडेनिंग तो २ लेन विथ पवेद सशोल्डर फ्रॉम कम 0/००० तो 41/०५५ ऑफ़ नह ६३ इन थे स्टेट ऑफ़,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53575,3.8,0.0,3.8,0.0162,0.0
53601,2017-08-21,2855(E),2855E,2018-04-05,1537(E),1537E,227,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53601,Construction of 4 lane Rohat Bypass NH-65 from Km 0.00 to Km 4.913 (existing chainage Km 344/835 to Km 348/835) in the state of Rajasthan. कंस्ट्रक्शन ऑफ़ ४ लेन रोहट बाईपास ों NH-६५ फ्रॉम कम 0.०० तो कम 4.९१३ (एक्सिस्टिंग चैनगे कम 344/८३५ तो कम 348/835) .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53601,165.0,0.0,165.0,0.0,0.0
53601,2018-07-26,3671(A),3671A,2019-07-11,2480 (E),2480E,350,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53601,Construction of 4 lane Rohat Bypass NH-65 from Km 0.00 to Km 4.913 (existing chainage Km 344/835 to Km 348/835) in the state of Rajasthan. कंस्ट्रक्शन ऑफ़ ४ लेन रोहट बाईपास ों NH-६५ फ्रॉम कम 0.०० तो कम 4.९१३ (एक्सिस्टिंग चैनगे कम 344/८३५ तो कम 348/835) .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53601,165.0,0.0,165.0,0.0,0.0
53601,2018-07-26,3671(E),3671E,2021-06-23,2490-E,2490E,1063,1,deduped_nearest_subsequent_3D,False,True,MO/2018/53601,Construction of 4 lane Rohat Bypass NH-65 from Km 0.00 to Km 4.913 (existing chainage Km 344/835 to Km 348/835) in the state of Rajasthan. कंस्ट्रक्शन ऑफ़ ४ लेन रोहट बाईपास ों NH-६५ फ्रॉम कम 0.०० तो कम 4.९१३ (एक्सिस्टिंग चैनगे कम 344/८३५ तो कम 348/835) .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53601,165.0,0.0,165.0,0.0,0.0
53601,2021-02-04,532-E,532E,2023-04-06,1663-E,1663E,791,1,deduped_nearest_subsequent_3D,False,True,MO/2018/53601,Construction of 4 lane Rohat Bypass NH-65 from Km 0.00 to Km 4.913 (existing chainage Km 344/835 to Km 348/835) in the state of Rajasthan. कंस्ट्रक्शन ऑफ़ ४ लेन रोहट बाईपास ों NH-६५ फ्रॉम कम 0.०० तो कम 4.९१३ (एक्सिस्टिंग चैनगे कम 344/८३५ तो कम 348/835) .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53601,165.0,0.0,165.0,0.0,0.0
53601,2022-05-10,2177-E,2177E,2024-03-11,1239 (E),1239E,671,1,deduped_nearest_subsequent_3D,False,True,MO/2018/53601,Construction of 4 lane Rohat Bypass NH-65 from Km 0.00 to Km 4.913 (existing chainage Km 344/835 to Km 348/835) in the state of Rajasthan. कंस्ट्रक्शन ऑफ़ ४ लेन रोहट बाईपास ों NH-६५ फ्रॉम कम 0.०० तो कम 4.९१३ (एक्सिस्टिंग चैनगे कम 344/८३५ तो कम 348/835) .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53601,165.0,0.0,165.0,0.0,0.0
53603,2018-06-29,3220,3220,2018-12-21,6260(E),6260E,175,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2018-06-29,3221,3221,2018-12-21,6261(E),6261E,175,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2018-06-29,3222,3222,2018-12-27,6383(E),6383E,181,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2018-06-29,3268,3268,2018-12-27,6384(E),6384E,181,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2018-07-02,3221,3221,2018-12-29,6383,6383,180,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2019-03-07,1182,1182,2019-10-17,3737,3737,224,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2019-03-07,1184,1184,2019-10-17,3738,3738,224,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2019-07-01,2308,2308,2019-12-26,4621,4621,178,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2019-07-01,2309,2309,2020-04-22,1293,1293,296,0,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
53603,2019-07-01,2310,2310,2020-11-13,4116,4116,501,1,deduped_nearest_subsequent_3D,False,True,MO/2018/53603,Rehabilitation & Up-gradation to 2 lanes with Paved Shoulders of Flexible Pavement (27.56 km) and Rigid Pavement (22.57 km) on Maksudangarh -Sironj section from km 42.510 to km 92.640 & White topping (inside sironj city around which bypass has been proposed in length of km 6.610) section of newly declared NH-752(B) in the state of Madhya Pradesh on EPC Mode under NH(o). रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 लेनस विथ पेवड शोल्डर्स ऑफ फिलेक्सिबल पेवमेंट (27.56 km) एंड रिजिड पेवमेंट(27.56 km) ऑन मकसूदनगढ़ - सिरोंज सेक्शन फ्रम कि.मी.42.510 टू 92.640 कि.मी. & व्हाइल टोंपिंग ( इनसाइड सिरोंज सिटी अराउंड विच बायपास हेज बिन प्रोपोज्ड इन लेनथ ऑफ कि.मी. 6.610) सेक्शन ऑफ न्यूलि डिक्लेयर्ड NH No.-752 (B) इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53603,278.032,204.684,73.348,0.176,0.7361886401565287
